Account Campaign ID,Account ID,CAMPAIGNSFORMSID,CTOR,Leads Rate,Email Date,Open Rate,Program Account ID Filter,Delivery Rate,Partners Count,Click Rate,eDM#,Reject Rate,Delivered,Country,Custom ID,Email Days Interval,Email Name,Email Schedule,Email Series Indication,Email Sort Order,Email Subject,Email Type,Emails Clicked Count,Emails Opened Count,Emails Rejected Count,Emails Sent Count,Event Notification Type,LTCR,Leads Count (All),Leads Count (Forms Only),Managed Campaign ID,Number of Records,Nurture ID,Nurture Name,Opportunities Count,Opportunities Value,Partner Name,Program Name,Region,Unique Email ID,Unsubscribe Requests Count
1774167,52662,0,0.00%,0.00%,10-24-2017,15.38%,True,92.86%,1,0.00%,,7%,26,Nigeria,204964,3,Endpoint Data Protection - Ransomware,10/24/2017 5:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,0,4,2,28,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,ITANDT Solutions Ltd,Global Partner Marketing,EMEA,1774167,0
1767501,53122,0,4.48%,0.23%,10-3-2017,15.44%,True,93.53%,1,0.69%,,6%,434,Nigeria,104317,2,Endpoint Data Protection - Ransomware,10/3/2017 2:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,3,67,30,464,,33.33%,1,1,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Holicks Global Limited,Global Partner Marketing,EMEA,1767501,0
1766594,52272,0,0.00%,0.00%,10-1-2017,7.15%,True,94.24%,1,0.00%,,6%,1539,United States,518113,0,Endpoint Data Protection - Ransomware,10/1/2017 6:00:00 PM,0,1,Are you protected against ransomware?,Nurturing,0,110,94,1633,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Business Bridge 2 USA LLC,Global Partner Marketing,Americas,1766594,5
1761479,53662,0,0.00%,0.00%,9-18-2017,8.00%,True,91.74%,1,0.00%,,8%,100,United States,104948,0,Endpoint Data Protection - Ransomware,9/18/2017 2:30:00 PM,0,1,Are you protected against ransomware?,Nurturing,0,8,9,109,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Presidio Networked Solutions LLC,Global Partner Marketing,Americas,1761479,3
1766216,51479,0,0.00%,0.00%,9-29-2017,15.70%,True,97.47%,1,0.00%,,3%,809,United Arab Emirates,104407,5,Endpoint Data Protection - Ransomware,9/29/2017 10:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,0,127,21,830,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Logicom FZE,Global Partner Marketing,EMEA,1766216,0
1756651,47297,0,6.38%,0.87%,10-12-2017,13.62%,True,99.71%,1,0.87%,,0%,345,United States,104311,21,Endpoint Data Protection - Ransomware,10/12/2017 10:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,3,47,1,346,,100.00%,3,3,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Eagle Technologies,Global Partner Marketing,Americas,1756651,2
1761573,53662,0,0.00%,0.00%,9-20-2017,5.85%,True,97.89%,1,0.00%,,2%,325,United States,104948,2,Endpoint Data Protection - Ransomware,9/20/2017 12:00:00 PM,0,1,Are you protected against ransomware?,Nurturing,0,19,7,332,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Presidio Networked Solutions LLC,Global Partner Marketing,Americas,1761573,0
1731575,51036,0,1.69%,0.00%,7-16-2017,8.13%,True,93.56%,1,0.14%,,6%,726,United States,104438,2,Endpoint Data Protection - Ransomware,7/16/2017 6:15:00 PM,0,1,Are you protected against ransomware?,Nurturing,1,59,50,776,,0.00%,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,ComSource Inc,Global Partner Marketing,Americas,1731575,4
1730341,52955,0,0.00%,0.00%,8-28-2017,3.92%,True,97.79%,1,0.00%,,2%,5786,United States,262453,27,Endpoint Data Protection - Ransomware,8/28/2017 8:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,0,227,131,5917,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,NextGen Storage,Global Partner Marketing,Americas,1730341,13
1708274,53293,0,5.56%,0.27%,6-13-2017,4.86%,True,92.50%,1,0.27%,,8%,370,United States,109046,1,Endpoint Data Protection - Ransomware,6/13/2017 11:30:00 AM,0,1,Are you protected against ransomware?,Nurturing,1,18,30,400,,100.00%,1,1,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,DSN Group,Global Partner Marketing,Americas,1708274,3
1718214,53702,0,,0.00%,6-21-2017,0.00%,True,100.00%,1,0.00%,,0%,7,Venezuela,,0,Endpoint Data Protection - Ransomware,6/21/2017 10:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,0,0,0,7,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,"CORPORACION NETIX, C.A.",Global Partner Marketing,Americas,1718214,0
1710400,53441,0,0.00%,0.00%,6-5-2017,1.32%,True,88.37%,1,0.00%,,12%,76,United States,,3,Endpoint Data Protection - Ransomware,6/5/2017 9:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,0,1,10,86,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Commvault Employee Account - Clayton Dewberry,Global Partner Marketing,Americas,1710400,0
1708402,34232,0,0.00%,0.00%,6-6-2017,7.18%,True,98.98%,1,0.00%,,1%,195,United Kingdom,125037,7,Endpoint Data Protection - Ransomware,6/6/2017 5:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,0,14,2,197,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Solutions-Services & Associates,Global Partner Marketing,EMEA,1708402,0
1739353,53903,0,66.67%,3.23%,8-2-2017,9.68%,True,79.49%,1,6.45%,,21%,31,Zimbabwe,521714,1,Endpoint Data Protection - Ransomware,8/2/2017 4:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,2,3,8,39,,50.00%,1,1,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,dataage Solutions,Global Partner Marketing,EMEA,1739353,0
1728962,54128,0,0.00%,0.00%,7-12-2017,9.52%,True,95.45%,1,0.00%,,5%,42,Nigeria,521755,1,Endpoint Data Protection - Ransomware,7/12/2017 3:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,0,4,2,44,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,SYSBAY LTD,Global Partner Marketing,EMEA,1728962,0
1723374,53068,0,0.00%,0.00%,6-28-2017,5.96%,True,95.14%,1,0.00%,,5%,235,United States,104296,0,Endpoint Data Protection - Ransomware,6/28/2017 2:00:00 PM,0,1,Are you protected against ransomware?,Nurturing,0,14,12,247,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Meridian IT,Global Partner Marketing,Americas,1723374,4
1722419,33969,0,6.90%,0.13%,6-28-2017,7.32%,True,96.94%,1,0.51%,,3%,792,South Africa,112469,1,Endpoint Data Protection - Ransomware,6/28/2017 1:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,4,58,25,817,,25.00%,1,1,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,DDP Consulting Pty Ltd,Global Partner Marketing,EMEA,1722419,7
1716187,51036,0,0.00%,0.00%,6-15-2017,7.69%,True,92.86%,1,0.00%,,7%,143,United States,104438,1,Endpoint Data Protection - Ransomware,6/15/2017 1:00:00 PM,0,1,Are you protected against ransomware?,Nurturing,0,11,11,154,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,ComSource Inc,Global Partner Marketing,Americas,1716187,1
1709205,47297,0,0.00%,0.00%,6-6-2017,21.00%,True,97.09%,1,0.00%,,3%,100,United States,104311,6,Endpoint Data Protection - Ransomware,6/6/2017 11:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,0,21,3,103,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Eagle Technologies,Global Partner Marketing,Americas,1709205,0
1715828,51036,0,0.00%,0.00%,6-20-2017,10.48%,True,96.33%,1,0.00%,,4%,105,United States,104438,6,Endpoint Data Protection - Ransomware,6/20/2017 1:15:00 PM,0,1,Are you protected against ransomware?,Nurturing,0,11,4,109,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,ComSource Inc,Global Partner Marketing,Americas,1715828,1
1715811,51036,0,0.00%,0.00%,6-15-2017,8.86%,True,90.80%,1,0.00%,,9%,79,United States,104438,1,Endpoint Data Protection - Ransomware,6/15/2017 10:00:00 AM,0,1,Are you protected against ransomware?,Nurturing,0,7,8,87,,,0,0,1706392,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,ComSource Inc,Global Partner Marketing,Americas,1715811,1
1940233,51036,0,0.00%,0.00%,7-31-2018,6.70%,True,93.72%,1,0.00%,,6%,582,United States,104438,7,Endpoint Data Protection - Buyer's Checklist,7/31/2018 10:00:00 AM,0,2,Get Your Endpoint Data Protection Buyer's Checklist,Nurturing,0,39,39,621,,,0,0,1706396,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,ComSource Inc,AMS Partner Marketing,Americas,1940233,3
1897124,53973,0,25.00%,3.57%,8-8-2018,14.29%,True,100.00%,1,3.57%,,0%,28,Nigeria,104699,7,Endpoint Data Protection - Buyer's Checklist,8/8/2018 10:00:00 AM,0,2,Get Your Endpoint Data Protection Buyer's Checklist,Nurturing,1,4,0,28,,100.00%,1,1,1706396,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,DataGroup IT,EMEA Partner Marketing,EMEA,1897124,0
1878106,34232,0,,0.00%,4-23-2018,0.00%,True,94.74%,1,0.00%,,5%,18,United Kingdom,125037,7,Endpoint Data Protection - Buyer's Checklist,4/23/2018 10:00:00 AM,0,2,Get Your Endpoint Data Protection Buyer's Checklist,Nurturing,0,0,1,19,,,0,0,1706396,1,64042,Commvault - Endpoint Data Protection Campaign emails,0,0,Solutions-Services & Associates,EMEA Partner Marketing,EMEA,1878106,0
